Gene	TCGA-C5-A1BF-01B-11R-A13Y-07	TCGA-EA-A439-01A-11R-A24H-07	TCGA-EK-A2PL-01A-11R-A18M-07	TCGA-C5-A7UC-01A-11R-A352-07	TCGA-GH-A9DA-01A-21R-A37O-07	TCGA-FU-A23K-01A-11R-A16R-07	TCGA-VS-A9UL-01A-11R-A42T-07	TCGA-C5-A1BM-01A-11R-A13Y-07	TCGA-FU-A23L-01A-11R-A16R-07	TCGA-ZJ-AAXB-01A-11R-A42T-07	TCGA-C5-A1BN-01B-11R-A14Y-07	TCGA-EK-A2RM-01A-21R-A18M-07	TCGA-VS-A9UB-01A-22R-A42T-07	TCGA-EK-A2R8-01A-21R-A18M-07	TCGA-EK-A2RJ-01A-11R-A18M-07	TCGA-VS-A9UP-01A-11R-A42T-07	TCGA-ZJ-AB0H-01A-11R-A42T-07	TCGA-R2-A69V-01A-11R-A32P-07	TCGA-EK-A2PK-01A-11R-A18M-07	TCGA-VS-AA62-01A-11R-A42T-07	TCGA-VS-A94X-01A-11R-A38B-07	TCGA-MA-AA3Y-01A-11R-A38B-07	TCGA-4J-AA1J-01A-21R-A38B-07	TCGA-C5-A7X3-01A-11R-A352-07	TCGA-C5-A7X8-01A-11R-A36F-07	TCGA-EA-A5ZE-01A-11R-A28H-07	TCGA-ZJ-AAXT-01A-11R-A42T-07	TCGA-IR-A3L7-01A-21R-A213-07	TCGA-C5-A1M6-01A-11R-A13Y-07	TCGA-C5-A1MI-01A-11R-A14Y-07	TCGA-VS-A958-01A-11R-A42T-07	TCGA-C5-A1ME-01A-11R-A13Y-07	TCGA-VS-A9V1-01A-11R-A42T-07	TCGA-Q1-A73S-01A-11R-A33Z-07	TCGA-MY-A913-01A-11R-A37O-07	TCGA-C5-A907-01A-11R-A37O-07	TCGA-EK-A2R7-01A-11R-A18M-07	TCGA-LP-A4AU-01A-32R-A32Y-07	TCGA-C5-A1M7-01A-11R-A13Y-07	TCGA-IR-A3LH-01A-21R-A213-07	TCGA-JW-A5VJ-01A-11R-A28H-07	TCGA-EX-A3L1-01A-11R-A32Y-07	TCGA-DG-A2KH-01A-21R-A22U-07	TCGA-JW-A5VG-01A-11R-A28H-07	TCGA-C5-A1MJ-01A-11R-A14Y-07	TCGA-Q1-A73P-01A-11R-A32P-07	TCGA-EA-A3Y4-01A-51R-A24H-07	TCGA-JX-A3PZ-01A-11R-A32Y-07	TCGA-VS-A9UO-01A-11R-A42T-07	TCGA-C5-A1MF-01A-11R-A13Y-07	TCGA-VS-A9UH-01A-11R-A42T-07	TCGA-EA-A1QS-01A-61R-A22U-07	TCGA-Q1-A5R3-01A-11R-A28H-07	TCGA-DG-A2KJ-01A-11R-A32Y-07	TCGA-FU-A5XV-01A-11R-A28H-07	TCGA-C5-A8YR-01A-12R-A37O-07	TCGA-C5-A7CM-01A-11R-A33Z-07	TCGA-MA-AA43-01A-11R-A42T-07	TCGA-FU-A3TX-01A-11R-A22U-07	TCGA-EA-A5ZF-01A-11R-A28H-07	TCGA-C5-A1MQ-01A-11R-A14Y-07	TCGA-VS-A94Y-01A-11R-A38B-07	TCGA-C5-A3HE-01A-21R-A22U-07	TCGA-UC-A7PI-01A-11R-A42S-07	TCGA-EK-A3GM-01A-11R-A213-07	TCGA-EX-A8YF-01A-11R-A37O-07
SEMA3F	15.79145223317489	15.043028580780012	15.640009771390767	16.08961427254923	16.243138664227427	14.45199216545237	13.598891707439252	15.2538352182106	15.217037553475702	13.963365008609731	14.988791788052316	15.769654660670914	15.603155105746804	15.501167252442958	14.395679755167869	14.597122063840864	15.535798102151752	15.71208754183721	15.940984411631922	15.710015875376042	16.792055027143885	15.338222380039293	15.550670626648046	16.512476435594234	14.570764957860593	15.087546487141624	15.222734433872555	15.329614340096622	14.907533922620594	15.073042365200521	16.517716458625124	14.72884646728425	14.912469190508858	12.878872567547429	16.04293453770883	16.39431490442014	14.627001684285299	15.135527766277805	15.296828976647216	15.214185690154176	14.494139913504165	16.199977653415385	13.330183295771922	16.20749370345003	13.967240004387067	13.795558284521407	16.06535605533465	15.362190569908774	14.088371142027105	14.213383857348607	15.702998010231953	15.929728034745523	15.444322886701201	12.709333899577523	15.407973657853418	14.857290946309284	12.969106019617028	15.806869775468787	15.960285203833127	14.998881661263706	14.011003577052573	16.097909957503962	14.690796008244284	14.67510256411026	13.134316067042384	14.479370146840035
ANKIB1	15.083504639280006	15.205011343875752	15.320200804123493	15.642368755670535	14.53224585541444	13.691598766954854	15.302198529628317	14.616668583578164	14.510580204991054	13.428665988965253	13.714467631034617	13.658454769497203	15.227035236631792	14.934667082091261	16.126142123942	14.930352247994904	14.990607772106532	14.153116057074405	14.77875618724226	15.163729885769719	14.94998579226556	14.732016525788591	14.616835075255306	15.283719733190797	14.567055343784721	14.323386231569648	15.047612599377935	14.652120075961824	14.873253206824089	15.045450110602328	14.890008091112868	14.207249934821457	15.35169056084727	14.219982979410958	15.629487105755492	14.963744770082883	15.00746448043477	14.620145214177077	14.249368108796372	14.340328722750282	14.065897854909126	15.317102631628801	14.457736929848833	13.462473985057894	14.695528233143017	15.215178254239149	14.966358327105954	14.87355172698372	14.3823218986082	13.917128163402202	14.68234793004299	14.808632548199398	12.900718935634533	14.00144281006789	15.058973040190669	15.029995913601619	14.772694317538146	14.554245382585135	13.0804508398102	14.819219730061446	14.428248232518122	15.324133131331422	14.643480062200108	15.024330077392028	15.218670668242098	15.365651634543205
RAD52	12.598966833593561	12.785945907891525	13.312182651782994	12.685089447399651	12.34244609957383	11.829777619752146	12.863576145159831	11.748995115398406	12.65183704898409	12.199610043298204	12.42309970752151	11.668183669026687	11.782148529252176	12.75879981004512	12.135507185455264	12.44649849049686	12.591008097151477	11.585477926617829	11.809827879998302	12.800060630994857	13.10677629347533	11.636515599512808	12.756239523315832	12.929354968329317	12.703235181980881	12.754599175224255	12.641355630145043	12.959908481092427	13.043908090484713	12.63414915033221	12.096274410194086	12.406490101940959	12.90403169577803	12.203633390512183	12.910560810696584	13.159801332051202	12.591467974625298	12.890369055370446	12.203413043382087	11.782885384375481	12.455465824425607	12.176892535151193	12.845921061803606	12.132665026944037	13.207239052885168	12.415812637963873	12.547090691493004	12.438328325802612	12.742036281883802	13.139236809032976	12.227825715162238	12.85562391749075	11.878455033014477	11.78954585753829	12.637193263383605	12.319721969542087	12.061575903699072	11.938296235615548	12.143311416061948	13.121304208885547	12.031185722549113	12.389081986321607	12.682137261764439	12.781872589587593	12.96346833624846	12.253892961005691
BAD	12.211077975120691	11.53363576427023	13.582965860978728	12.233075912868786	12.938145785490505	14.25563101625896	12.347039001536494	12.058083836549978	11.690422259173141	12.884309230967787	12.867100616222574	12.652405431215259	12.043005242499714	12.441705147693352	11.845965473138072	12.50566485774971	12.441986586904346	12.036253706056213	11.879893587889649	11.645204436523224	12.617656808897665	12.260896977026485	12.576026245137328	13.104556799585742	12.864225996311703	12.224925129881933	12.647944704049713	11.628855531595434	12.11972609798195	11.442947250352015	12.37555687685853	13.3486317720002	12.579155384180646	13.914534930059293	11.712541444356392	13.037663672578718	12.344507145603746	11.411676210796765	11.985363377490389	12.698865227893299	12.08083086208756	11.617486362637807	12.277215653046781	12.334536383426347	11.539990440071204	12.443401715864814	13.662331075604705	13.451492747470322	12.563065270820129	14.006742551445923	12.244879725843136	12.07794993428827	13.725541284348006	15.403079808210652	12.423333347971282	12.227541429373906	12.872071977305257	12.215858903793285	12.854967590116921	12.302978047503526	13.073119586343777	12.925506578624548	11.869616371693201	12.65592045030422	11.90585431803406	13.017925016532976
LAP3	14.675609252997502	14.626054913906282	13.974831535431475	14.098572608210278	14.543818921286894	15.795039676883487	12.440424305958931	15.79448370692758	14.435546593877994	13.52958550896856	14.535052739699609	14.750855997068262	16.531343217831495	14.605987518982191	15.033997575788897	12.947113526553311	15.460568400902043	17.05824905632889	14.363349950593738	16.441592923667226	15.278618192772667	16.669447730043526	14.875715576665945	14.539590150117064	13.340708024193281	14.793685935483921	15.575772107212977	14.106497793927963	13.683359969519945	14.362786660095734	15.901805613672696	14.814442200614732	14.341404968851995	13.817106101602423	15.347434802020441	15.278204082085285	13.78371949736577	15.162638526888424	14.776889073003282	16.295338301681394	14.12660387237947	14.092622710123768	14.494170589652486	16.328453344327396	14.77474226505116	15.383101325984093	14.423734597157413	15.799619786964662	14.006153416730388	14.617121225800515	16.21856269870463	14.023819657250282	13.333000534832767	15.146485450765422	13.69478120751986	14.546843614423445	12.858399301293401	14.20610060232143	15.81121454359634	13.651800492099529	15.37211944785171	14.093010263527043	14.754560935727746	15.289392802147042	15.442184032072266	16.073758346543972
CD99	15.882163030065673	15.664315578001638	14.938558518967127	16.02492863585873	16.07616786230786	15.142823416456622	15.517032248569295	15.251772936190013	14.55116721465869	15.074629769484176	14.671636759367887	16.448352200447673	14.988548538734497	16.21569763107797	16.556392919355048	15.248963660024236	15.83612877712331	15.189875891268352	14.501295495154956	15.353334228498612	15.258319121376218	15.795472410440084	15.691747263304116	16.254576973398493	16.282033000964578	15.618558591430908	15.113298579452058	14.639052902371494	14.280488175932827	15.437448281949704	13.515350785721417	16.18812421182115	14.600974910530848	16.41935508986614	15.439269023852233	16.308339592339507	14.177717026224046	15.278436403091765	15.112602479983199	15.852956688481559	13.599677070810031	16.130170410135058	14.631229365892493	14.893956408990139	15.856286249232738	15.229568618348155	15.914839664314545	15.994231153059214	13.924947517775998	16.92766867881799	15.065679386960893	16.10972722333291	16.316324820056128	15.274415568850845	13.553622239339681	15.992094721385133	15.348400423206876	16.300762752236434	15.854708043516204	14.219903617335644	16.039399893341034	15.962788715876723	14.501890895126472	12.79372804230202	15.553888325787732	14.808456586584178
LASP1	16.299507204069116	15.875795210467494	15.341570507047813	15.98592743712936	16.233421973494142	13.483771946141134	16.287692059296024	15.685713737574904	15.532784063766567	15.409599346218398	15.281167594911988	15.821464542693509	16.75426469077766	16.054969164542776	15.426050791950018	15.86863171933984	15.764936488935652	15.469666925193888	16.801100811849963	16.710028710906563	17.01232146208489	16.659205580822757	14.74974972166989	15.719705678373046	15.6820698931059	15.846451387995183	15.55612681816462	15.514144485521708	16.416634605744672	15.560017670415617	15.959571844177619	14.46180796884632	15.634511197040641	14.35668791555878	16.773626485347084	16.03254561971071	15.621141185528453	15.735715257410167	15.717723484766909	15.900567818074503	14.48747164490705	17.08859478102508	16.16355640351994	16.42796371860378	15.644190872634866	16.051904800082152	15.454975597707245	15.875018508796696	16.14503559327831	12.996458202104524	15.978957111976895	16.10370138198738	13.320998370979341	12.120889676220095	15.9045598428879	15.304657620648591	15.64843158868063	16.635748751447995	15.347755310216666	16.76167517447999	15.164615740323752	16.965710772537957	16.03658772938264	16.391075754653183	16.95399299217008	15.864505867111419
SNX11	12.273920382862235	13.207056928904386	13.01341842218745	12.921398248218074	12.975611067536674	13.30201510659461	12.966945595721809	12.92007534973867	12.560580525489447	13.545438400216087	13.268842687764009	12.909963549911401	13.451358448009133	12.959079687926572	13.068149270274	12.674971483251483	13.235944471666121	13.233673682835695	12.914766357528705	13.000779804759203	13.10739623690683	13.133707410956873	12.795188166167307	12.908640620187052	12.437411329418929	12.876149606600979	12.932867382005547	12.454618765880786	13.443629177305791	12.604966745373865	13.370930306679488	13.150512426597716	12.978394927951706	12.894606526643274	13.104028504590973	12.470242145776352	12.760095227539122	13.010930080076907	13.102813457236186	12.86719299552578	13.080804219407376	13.139906325540888	12.880966017340603	13.140777894747888	12.472638299166253	12.593757839177542	12.968241606257036	12.550184991935893	13.332232885754184	12.747158376640147	13.432261986189953	13.071051151038821	14.052537685419237	13.996088846017518	13.09857999017086	12.42539701780339	12.580774041440554	13.298353779986646	12.352259609301672	13.234657948900603	13.358789853113896	12.935133222312851	13.117123566285697	13.236116211184436	12.894332465882712	12.935601813053442
M6PR	14.676134345145186	14.638262784933701	13.920845401985185	15.131528659720313	15.96486488978919	11.447459344322903	14.467633069274962	14.760806515737482	15.29878456794495	13.206960956303725	15.09333526928771	14.403086760708463	14.374110825697857	15.522755720707952	14.804658551668759	14.390961001609385	14.82674537620933	13.57945744339469	14.019197025404269	14.929259775100359	15.55279740249631	15.280816305726079	14.805764164135935	15.043752264762604	13.477286352150182	14.481429348189275	15.077721529620064	14.740255294242154	15.755625771684572	14.807838176412906	15.110572740275071	13.237752935932454	14.417475285266617	14.252084022090637	15.294672127438584	13.978543179154054	14.34624530450473	14.217000475745696	14.66866492343719	14.571385589904251	14.503728890990892	15.455680812663969	14.763213754433483	14.501164129932633	14.89208178659841	15.131105570661814	12.089330168464159	13.75951459610099	14.959834152127241	12.060153983255688	15.656166740009462	14.899584605304323	10.991058249229953	11.82409795835403	15.06074793776731	15.20538147578859	14.521354252604445	14.313128637598226	15.179807143460058	14.803959473533709	13.566467354788717	14.725096751607289	14.430615203584768	15.102894068382506	15.301175957014506	14.538772759118045
DBNDD1	10.695387958322911	12.728224570972806	11.477120009341647	14.382297355612119	12.915761281037897	12.579438634894034	13.499452196144569	13.33409983923987	10.950483073086719	11.652252800590405	10.399071912572134	13.881208928517472	10.497981431078713	11.031067868962877	13.314655427193038	12.698273462158053	13.652686303511759	13.315239211654413	12.398864400788993	12.567396710811762	12.216145009509619	9.8422268251022	12.906687528254709	13.981096364783816	12.170072960010682	11.931482950013354	12.125079373020563	11.193942881377662	13.467943387182066	13.207938622074241	13.689524255093398	11.518067163835944	12.20992061505575	14.665461713496944	12.54710552228764	12.53968073783216	12.671637626791075	12.28951177415768	11.835678861232653	11.714829958608856	13.56830984868518	12.964299319021887	12.125647473066815	10.174357538868456	13.004147802777874	11.914785043624219	12.52527781765577	12.998813349585243	11.733835374742254	11.988482129793208	9.668721373903052	11.670318972310831	11.97119795132899	11.029218830897277	12.87619734705652	11.533539432970443	11.895317193361398	13.181396952501991	10.323400770745778	13.721619249510997	11.60499011380577	13.766273753509594	11.984132006812777	12.097765262174692	11.896146576159525	9.970163741125855
ALS2	12.232093441362498	13.657808689047087	13.17652143245249	13.694416016093633	13.32606993781075	12.912326315815836	14.04282658473949	11.461139263694143	12.7000527002331	12.771486304990804	13.39488433159701	13.242333260663006	12.758418365624717	12.048458565102303	12.697980642357885	13.753774972615549	12.821849401871823	11.524903420259424	12.686603764934716	12.917943159546518	12.528696624810335	11.958905586243407	12.556120209561106	12.67054368045614	13.190388051453233	12.575077936334095	12.813302662766317	13.01862161724994	13.37709225172295	13.632215271551187	13.137638400137737	13.122580722133009	12.773414630701037	13.814323409525445	13.055036042680062	13.36630552567267	13.171088909375074	12.503477276223153	12.454135315963871	13.218252183867126	12.436217884915276	13.331019833112748	12.002821998732772	12.702405611673147	13.47813480978282	12.966193005449163	12.688786635313447	11.779261913061875	14.434415664020108	12.248781697460275	13.337670895870575	13.182282224325766	13.17937677356965	12.552410873354516	13.579824153215476	12.40641257469058	13.245281759364275	13.071271087480982	13.198217340792333	13.371507286008969	12.884071584580523	13.923662916876626	12.796218054755341	13.513223854267926	14.217040005658287	12.957996109038904
CASP10	12.866653805468964	14.069419968889301	13.91835249917217	12.818055222577277	13.716403324312294	11.361702857512308	11.35241313959055	13.192073502475136	13.820149342047198	10.837540434667375	12.680312124182862	12.31122920647522	13.325169533130383	11.683457734578093	13.770943364693915	11.079586361150163	14.209764320011145	13.954638175799065	13.830947739865296	14.947982437004146	14.463228776759399	12.855161121944025	13.403619138791075	13.67977539998521	13.953396665470963	13.500713702394208	12.643094451789915	12.78923413644589	14.31618902737491	10.181491239127743	13.368424611958321	13.831120311587567	12.936667958334496	7.490276663736707	13.124771650661499	15.413496145883453	12.526036848624997	12.778919767650905	13.471757979938312	13.374386528739675	10.906972347638225	13.439362696204766	12.746553964425173	12.03809745141204	12.956680416947814	13.631669357268287	14.254729674926214	13.383069737727485	14.719313427254919	13.06858423648391	13.676038403235635	12.43343636637	13.899037359481591	14.19259400287267	13.40596270279545	11.249180623521733	12.73383763619663	11.18758307666924	11.275889887535694	13.243886995581105	14.026934697813145	15.258732360351472	13.61751959158311	13.656074916545721	15.96168056771268	13.382524836107434
CFLAR	15.198456078612002	15.202457036343556	15.338661988252785	15.8616256414562	15.861107760262806	15.456794310783073	15.536460085366977	16.96604995279864	15.669288842534243	14.744753223095135	14.880938891686329	14.589262579227373	15.519585831340176	14.590384074250482	16.134502740497645	15.170678105125706	15.928707011483054	16.450842458529696	15.934919823650594	16.11080455590302	15.294527257135394	15.555715691689407	15.665386993319483	15.323107834070488	15.385051498479188	15.634350046490876	16.319946232926274	15.326597572498759	15.245280452141609	15.323102950368241	16.059207435003525	15.145637089317905	15.70380125806646	14.928281952748854	15.214244706831622	16.176399106400236	15.348578967493332	16.07933238827221	15.976805563732068	15.864231703540238	16.08880763150714	15.69462835783723	14.344615261856696	14.427114422060235	15.238507940729427	15.8469230211346	15.901273368115763	14.401825697328611	16.875377205402856	14.833991406024687	15.869625715699323	15.079707018652536	15.864698306477926	16.16067269741893	15.649271556426605	15.353409655731156	15.743763092284333	14.363663566306652	15.542991405957082	15.443811017217886	15.756433379521654	15.554083131067026	14.780771849297002	15.62207283890735	16.732838751385337	16.191744855316443
NDUFAF7	12.194107548862888	11.956335764920105	12.087138406634317	11.195198960896061	11.60043846330549	13.084380230757517	12.044268812830506	11.09642505008351	12.48602262487055	13.865687849954714	12.778228587724115	13.519398646608536	12.3795404029295	11.08033603550438	12.724528658162797	12.444921248769088	11.96779644467533	12.402175262876934	12.307369678241983	11.447126973484899	12.261955557420709	11.047754216507737	11.349947741144153	12.990675797573374	12.766016427817473	11.384669580708216	12.219797091295504	12.35847229644455	12.979203623772278	11.834996339987974	11.885376776308235	13.545105074375705	12.604929434500484	13.096570400199106	12.459507018680856	12.228379640759048	12.23847101398712	11.250330311771403	11.711030688005788	12.31932773431032	12.478976024492841	11.824734766422186	12.826594835888468	12.042348819733778	12.17430566237961	11.90880328677251	12.67518094906611	12.095474058387275	13.617894962884101	11.756230589190746	12.039295438952223	11.75151130624408	13.93397679291079	14.212201289249581	11.741091430761958	13.606207447213372	12.894107746538161	11.415121427088419	12.054783123216811	12.21450370322924	12.990460604166792	12.411276294287887	12.727484854963308	11.759650328630755	12.097867627675445	12.77677152907782
MTMR7	10.121037433660213	9.384495319464321	10.096352027976751	8.611014832317652	8.096131325267137	8.13568540022134	9.502733135312845	8.98965162756214	8.223981902027631	8.683565244577808	7.927745445766466	9.421338113890561	8.202572237289138	8.632202634627388	10.132260921472925	9.401148083247339	8.402828422205944	7.709610604531202	8.97279919245771	8.667774786195045	7.681225450211104	7.886442252086699	8.810561566796201	9.178966136341026	8.442284026627227	8.990703739780296	9.000726287554773	8.787625705634435	10.946209862449626	8.455625090469704	7.6014974017753065	9.06183195165667	9.343109339037785	6.704383200545644	7.5160444405563345	8.793390562072272	10.741033922049334	9.679276788832283	8.165408688039335	8.012352194268633	8.572567689245965	7.447746584677602	8.371928931449393	8.520572250878697	8.680427717347817	9.832608001031657	9.219969963841683	9.5842736976455285	9.20080750311185	8.804426913925592	7.655054822921328	7.934371818703054	8.932033929938694	6.350445960219738	8.500468078581632	10.264674570388799	10.126499895357986	9.576370069723257	7.9676971042502895	10.139319133745316	7.004925682852866	9.146167352648535	9.877762432015121	8.729495209106641	8.255713648525726	9.470993819676895
ARF5	14.663911836913217	14.701529279423427	15.300974424504378	15.788905404784218	15.193319802520893	14.355330411446172	14.625868988455037	14.713129853255404	14.837302096995233	14.872472064892074	14.184747352346541	14.63008769891521	14.420610655392522	15.224309354640328	15.727834774467343	14.325673378283879	15.298753682135123	14.660902066561741	14.571943909310267	14.649386067633417	14.62842948350785	15.098570713148696	14.981326672020064	15.303884341662123	14.532069139469458	14.87922511919849	14.438359406301538	14.585762906202225	13.945867826904504	14.547754850722809	14.267861101034516	14.719321815401269	14.176549296736674	15.537223251576581	14.307806203722247	14.478070378614044	14.85944709180977	14.501145409386744	14.915605186483754	14.965585520082438	14.813829303435826	15.127510466591298	14.330595444262967	14.065740997737008	14.692438365766252	14.581651126175245	15.117759121313796	15.766347894450515	13.254032250113113	15.156308712957843	14.804145700525222	14.385902157045127	14.718147202544602	14.545761517559464	14.035132301734894	14.887652735276141	13.926145073317489	14.868783253174875	14.561672223909278	14.60240405494364	15.364369680845146	15.067515993560841	14.4373468337289	14.597348857345581	14.320039105121277	15.43181270730826
POLDIP2	15.31654361700869	14.159617457902707	14.900294007956738	14.77521715420333	15.180802808441138	15.158140445738175	14.805765396875158	15.149364432171687	14.76836467148626	15.104195549285407	14.793145790141763	14.444993926251446	14.539352343162008	14.987386892582332	15.593683924607385	14.587619531638516	14.879874475629212	15.1944184746219	14.917441090815952	14.778159299591126	15.0008367126007	14.33167119992202	14.267046706144747	15.054520462209434	15.048869302828667	14.826752683176577	15.169091570205016	14.937235451346334	15.217663864926761	14.957275710261115	14.747506956145406	15.329192213329048	15.367990049437738	15.486537911338234	15.095008961984094	14.951565578471005	15.039188976029541	15.091863307212305	14.680179540648592	14.896568725578259	15.135058273690774	15.168737151449838	15.168191740562289	14.855557445081512	15.104094999312935	14.860372702386876	14.96051877529588	15.351068392913577	15.02358218164982	15.371288957270385	14.5360383818664	14.345886311761946	15.662766049776309	15.654458675024665	14.985584119802366	15.197696239215432	15.03698805042404	15.282704676766556	14.844792763714556	15.495164614008415	15.23702766596379	14.973430905525808	15.301578464962857	15.272232051116713	14.807954554764706	15.1487157513002
PLXND1	15.984854880748925	14.501289313273533	13.365689326754772	12.105094231675217	13.824830869782849	14.086592207393487	14.448347197071463	14.213990788666944	13.601992556381791	14.854995613792475	13.805051988432195	13.642894854708599	14.102578932274838	15.637350731045968	14.258876881871162	15.014672530299608	14.402703353271644	14.66970603858425	14.670695648704791	14.878339073271208	15.561312830092325	13.578837146742408	13.893013912121408	14.320813755494093	14.787327570810952	14.393594174832366	13.545857301492001	14.01031876096508	14.928864705581844	14.179865873144111	13.898978204531979	14.196401920575488	13.608407914057905	13.94237048715829	14.004225317165327	14.133450236159792	14.332187538667991	14.185230053533802	13.060943209897212	15.632362455002744	13.761505257942785	14.25856039001241	12.625513859780481	13.330411273659676	15.128967649234289	14.04491503172768	14.770352461753316	15.323665033878774	14.054624877000887	14.461822423167991	14.82288798421867	14.368304145863409	13.470393420777755	14.172026544886606	13.17214075984483	14.570273994533887	13.671196324850476	14.799502237255405	14.74133198904578	14.963107052057639	13.902873123524616	15.750105000065611	13.870085682343031	13.986275793535011	11.487203431424485	13.492975450322817
AK2	15.285652271093774	15.052479787969098	15.369530612648894	15.300764060588998	15.593877753395834	16.041655548640737	14.787944055647626	16.262869374920133	15.23931057791817	15.491636421200571	15.478102292598589	14.77679238106087	15.175796350111314	15.60045427858441	14.901080427038297	15.053874929381427	15.308627654287848	15.62097925312262	14.87900406567458	15.043131261732734	15.113408977103568	15.508532618376352	15.165651866091766	15.342333381345632	15.161429198206969	15.297187616462622	15.629277442480863	15.129512243501	15.349174163228884	14.524995458515816	15.615924746956802	15.672937516973052	15.183613293706994	15.236909645487769	15.09941133214	15.034042971397946	15.577069454758028	15.285696114159128	16.142152690440938	15.565421678194603	15.405431357591427	14.838886040883528	15.64739532127572	15.671213299225816	15.602681451638377	15.682432807812232	15.423937530552339	15.639484108171809	15.448165873134872	15.92094773468171	16.004645753920204	15.012085269255023	15.854024147487722	15.745704533381067	15.510861946559594	15.249450693325391	15.761375361808705	15.014620723418211	15.86509808886867	15.31703596471893	15.643603587244465	15.369631326973254	15.634625513695187	15.592586873053202	15.075690768084717	15.39410101976315
FKBP4	15.716748140875865	15.647364347625032	14.733067487240328	16.07447290629274	16.49527965866353	16.312061272388775	15.591845749735008	15.987746958029927	15.825658731357107	16.028744796854717	15.87707541226488	15.236608327528154	15.027619640681863	15.928633995558243	15.570475525847652	15.130279662775017	15.836142109593455	15.071105749778528	15.093312449076036	15.678861514374129	16.33401713530156	16.151740223486087	15.495039240003338	16.48877480729931	14.550883990995947	15.628418699871306	15.807481284105295	14.381465672117333	15.732574696929635	15.437199393645074	15.738513212158887	16.03815533943823	15.667987584112216	16.25621596729529	15.668374464591189	15.261739390543266	15.025112187304055	15.97872064503791	16.333834635692526	14.025496122188635	15.532937207183783	15.667362461682773	15.705273480921202	15.751496841494324	16.46890535403776	15.331316620470371	14.904879919054045	16.312236537247145	15.409898304081691	16.900228032513738	16.680907952543414	15.172842188843607	15.12527290209632	15.543807846333113	15.485741302839417	15.875263257410879	15.662763617205439	15.00277660200865	16.161280368394287	15.426029875142985	15.200182280728345	15.74641546347902	16.458146040953725	15.041339332946695	15.491314471604852	15.560497003121446
KDM1A	15.695625516195502	14.948569916903747	16.743180092469142	15.708623253198873	15.924485376560497	16.586311711327347	15.61772334770441	16.164683719255386	15.183325700694317	16.965599994203902	15.879395582329638	14.382504641466987	14.599287289224486	15.691605764599943	14.8442738610272	15.370497671313718	15.378342397397907	15.054875408674388	15.181944307967893	14.930151898872035	15.56530694439512	15.19122375367671	15.663853937447623	15.980370935547995	15.455772666817964	15.158411639506452	16.08382229828581	15.269805249784069	15.454972319286275	15.028848354360305	15.332470455921777	15.457278041886969	15.03945516237286	16.819374240379982	15.616854911472116	15.705867133091058	16.063459483446582	15.312206191536735	16.078684152986877	15.297821317705589	15.697823027994174	15.25708484243242	15.427479329903587	15.455280516265463	14.804899059175588	14.716710038396297	17.79733800950249	17.038244268208334	13.877385234448914	16.907039696154857	16.32254015263819	15.73650098381859	17.1607534650821	17.214535701063593	15.540166794144463	16.119278441751643	15.341256283979444	15.933087347158017	15.85194576180156	15.866368949535868	15.847969446836325	15.825998986580561	15.693298006124277	14.925288061216442	14.087888611368722	14.725771773384006
CAMKK1	12.509573097521029	12.330780409067692	12.491043202992936	11.463914114290285	10.556136462116639	12.356576546363195	12.90739809380292	12.820235469889669	13.034446855703854	13.253666934634618	12.077453462906517	11.876282444558507	11.198159693286204	10.953992382428526	10.804144259917809	11.437078901284343	11.607890494579411	11.998830472191852	11.601487619052255	10.76492155699821	12.788390998211991	10.20308108892471	12.188672697893276	11.30994939090819	12.663845486083714	12.352123127271206	12.141312396287875	13.48600310358428	12.805427531838864	12.148290073818586	11.060042687672423	13.040210347358084	12.139818132871614	11.144201518330032	11.107770693185438	10.851648927277875	12.756337616396095	11.232607169445679	12.598897805723704	11.397327335450706	13.711249487164633	10.879857342722536	14.203540503440909	11.438399778274809	13.78646650214579	13.852993091988054	11.407359346390317	11.91907737763529	12.938970817489277	12.398479674981585	10.603754929041392	11.404957242359837	12.525900368853765	10.15378351314182	12.389004749880417	11.531951025516861	11.95215444502178	11.160320241919427	12.615887871670171	11.441247083917247	10.644820081585225	11.745317109437098	13.340977537383996	11.41186296435369	14.593036676385474	12.10914163631298
RECQL	14.29114408489641	14.140986680489773	12.424469973538418	14.610867976766345	15.29112515996658	8.306353541734095	14.799478221783517	13.011253597505112	13.591382990566242	12.664049800864472	15.061136099734506	12.895546105316333	13.575315570343967	14.632112454123051	13.993638399666347	14.314864510843458	13.850977797818636	10.853778501205227	13.014044625668626	14.714425536379938	14.527904866554337	14.997792324694093	14.278822776439652	14.67470209963626	11.995415871154751	13.50843419348671	14.379561338205601	13.427535915542231	14.303303363416877	14.843797923289193	14.45663540378062	10.72120144191221	13.918615087655006	13.239271526907968	15.540260083379753	13.336934849205583	13.442391086326007	13.809257098634301	12.93449876478675	12.868739509672533	13.392598673010646	15.761445369937684	13.465335586820144	13.82861510608356	13.802625402764694	13.901306472578664	9.80254003059708	12.716806377166252	14.082215704103746	9.308331255463427	15.137279689701895	15.27366208531513	8.096049591455326	8.861479488652765	14.889584389809958	14.608104539481962	13.617127909894391	14.378336488585639	14.559102470229568	13.785549706522978	10.965373609712207	14.572726476542528	12.778092805710275	13.881809056925041	14.600872931754031	13.779306970774298
